10,107b6afa
3495f94,f0f0ffff
3495f98,ff5ff0f0
3495f9c,f0f0f0f0
3495fa0,f0f0f0f0
3495fa4,f0f0ffff
3495fa8,ff5ff0f0
3495fac,f0f0f0f0
3495fb0,f0f0f0f0
3495fb4,f0f0ffff
3495fb8,ff5ff0f0
3495fbc,f0f0f0f0
3495fc0,f0f0f0f0
3495fc4,f0f0ffff
3495fc8,ff5ff0f0
3495fcc,f0f0f0f0
3495fd0,f0f0f0f0
3495fd4,f0ffffff
3495fd8,5f5ff0f0
3495fdc,f0f0f0f0
3495fe0,f0f0f0f0
3495fe4,f0ffffff
3495fe8,5f5ff0f0
3495fec,f0f0f0f0
3495ff0,f0f0f0f0
3495ff4,f0ffffff
3495ff8,5f5ff0f0
3495ffc,f0f0f0f0
3496000,f0f0f0f0
3496004,f0ffffff
3496008,5f5ff0f0
349600c,f0f0f0f0
3496010,f0f0f0f0
3496014,ffffffff
3496018,5ff0f0f0
349601c,f0f0f0f0
3496020,f0f0f0f0
3496024,ffffff5f
3496028,5ff0f0f0
349602c,f0f0f0f0
3496030,f0f0f0f0
3496034,ffffff5f
3496038,f0f0f0f0
349603c,f0f0f0f0
3496040,f0f0f0f0
3496044,ffffff5f
3496048,f0f0f0f0
349604c,f0f0f0f0
3496050,f0f0f0f0
3496054,f0f0fff0
3496058,f0f0f0f0
349605c,f0f0f0f0
3496060,f0f0f0f0
3496064,f0f0f0f0
3496068,f0f0f0f0
349606c,f0f0f0f0
3496070,f0f0f0f0
3496074,f0f0f0f0
3496078,f0f0f0f0
349607c,f0f0f0f0
3496080,f0f0f0f0
3496084,f0f0ffff
3496088,fffff0f0
349608c,f0f0f0f0
3496090,f0f0f0f0
3496094,f0f0ffff
3496098,fffff0f0
349609c,f0f0f0f0
34960a0,f0f0f0f0
34960a4,f0f0ffff
34960a8,ff3ff0f0
34960ac,f0f0f0f0
34960b0,f0f0f0f0
34960b4,f0f0ffff
34960b8,ff3ff0f0
34960bc,f0f0f0f0
34960c0,f0f0f0f0
34960c4,f0f0ffff
34960c8,ff3ff0f0
34960cc,f0f0f0f0
34960d0,f0f0f0f0
34960d4,f0f0ffff
34960d8,ff3ff0f0
34960dc,f0f0f0f0
34960e0,f0f0f0f0
34960e4,f0f0ffff
34960e8,ff3ff0f0
34960ec,f0f0f0f0
34960f0,f0f0f0f0
34960f4,f0ffffff
34960f8,ff3ff0f0
34960fc,f0f0f0f0
3496100,f0f0f0f0
3496104,f0ffffff
3496108,fff0f0f0
349610c,f0f0f0f0
3496110,f0f0f0f0
3496114,f0ffffff
3496118,fff0f0f0
349611c,f0f0f0f0
3496120,f0f0f0f0
3496124,f0ffffff
3496128,fff0f0f0
349612c,f0f0f0f0
3496130,f0f0f0f0
3496134,f0ffffff
3496138,fff0f0f0
349613c,f0f0f0f0
3496140,f0f0f0f0
3496144,f0ffffff
3496148,fff0f0f0
349614c,f0f0f0f0
3496150,f0f0f0f0
3496154,f0f0f0ff
3496158,f0f0f0f0
349615c,f0f0f0f0
3496160,f0f0f0f0
3496164,f0f0f0f0
3496168,f0f0f0f0
349616c,f0f0f0f0
3496170,f0f0f0f0
3496174,f0f0f0f0
3496178,f0f0f0f0
349617c,f0f0f0f0
3496180,f0f0f0f0
3496184,f0f0ffff
3496188,fffff0f0
349618c,f0f0f0f0
3496190,f0f0f0f0
3496194,f0f0ffff
3496198,fffff0f0
349619c,f0f0f0f0
34961a0,f0f0f0f0
34961a4,f0f0ffff
34961a8,fffff0f0
34961ac,f0f0f0f0
34961b0,f0f0f0f0
34961b4,f0f0ffff
34961b8,fffff0f0
34961bc,f0f0f0f0
34961c0,f0f0f0f0
34961c4,f0f0ffff
34961c8,fffff0f0
34961cc,f0f0f0f0
34961d0,f0f0f0f0
34961d4,f0f0ffff
34961d8,fffff0f0
34961dc,f0f0f0f0
34961e0,f0f0f0f0
34961e4,f0f0ffff
34961e8,fffff0f0
34961ec,f0f0f0f0
34961f0,f0f0f0f0
34961f4,f0f0ffff
34961f8,fffff0f0
34961fc,f0f0f0f0
3496200,f0f0f0f0
3496204,f0f0ffff
3496208,fffff0f0
349620c,f0f0f0f0
3496210,f0f0f0f0
3496214,f0f0ffff
3496218,fffff0f0
349621c,f0f0f0f0
3496220,f0f0f0f0
3496224,f0f0ffff
3496228,fffff0f0
349622c,f0f0f0f0
3496230,f0f0f0f0
3496234,f0f0ffff
3496238,fffff0f0
349623c,f0f0f0f0
3496240,f0f0f0f0
3496244,f0f0ffff
3496248,fffff0f0
349624c,f0f0f0f0
3496250,f0f0f0f0
3496254,f0f0ffff
3496258,fffff0f0
349625c,f0f0f0f0
3496260,f0f0f0f0
3496264,f0f0f0f0
3496268,f0f0f0f0
349626c,f0f0f0f0
3496270,f0f0f0f0
3496274,f0f0f0f0
3496278,f0f0f0f0
349627c,f0f0f0f0
3496280,f0f0f0f0
3496284,f0f0ffff
3496288,fffff0f0
349628c,f0f0f0f0
3496290,f0f0f0f0
3496294,f0f0ffff
3496298,fffff0f0
349629c,f0f0f0f0
34962a0,f0f0f0f0
34962a4,f0f03fff
34962a8,fffff0f0
34962ac,f0f0f0f0
34962b0,f0f0f0f0
34962b4,f0f03fff
34962b8,fffff0f0
34962bc,f0f0f0f0
34962c0,f0f0f0f0
34962c4,f0f03fff
34962c8,fffff0f0
34962cc,f0f0f0f0
34962d0,f0f0f0f0
34962d4,f0f03fff
34962d8,fffff0f0
34962dc,f0f0f0f0
34962e0,f0f0f0f0
34962e4,f0f03fff
34962e8,fffff0f0
34962ec,f0f0f0f0
34962f0,f0f0f0f0
34962f4,f0f03fff
34962f8,fffffff0
34962fc,f0f0f0f0
3496300,f0f0f0f0
3496304,f0f0f0ff
3496308,fffffff0
349630c,f0f0f0f0
3496310,f0f0f0f0
3496314,f0f0f0ff
3496318,fffffff0
349631c,f0f0f0f0
3496320,f0f0f0f0
3496324,f0f0f0ff
3496328,fffffff0
349632c,f0f0f0f0
3496330,f0f0f0f0
3496334,f0f0f0ff
3496338,fffffff0
349633c,f0f0f0f0
3496340,f0f0f0f0
3496344,f0f0f0ff
3496348,fffffff0
349634c,f0f0f0f0
3496350,f0f0f0f0
3496354,f0f0f0f0
3496358,fff0f0f0
349635c,f0f0f0f0
3496360,f0f0f0f0
3496364,f0f0f0f0
3496368,f0f0f0f0
349636c,f0f0f0f0
3496370,f0f0f0f0
3496374,f0f0f0f0
3496378,f0f0f0f0
349637c,f0f0f0f0
3496380,f0f0f0f0
3496384,f0f05fff
3496388,fffff0f0
349638c,f0f0f0f0
3496390,f0f0f0f0
3496394,f0f05fff
3496398,fffff0f0
349639c,f0f0f0f0
34963a0,f0f0f0f0
34963a4,f0f05fff
34963a8,fffff0f0
34963ac,f0f0f0f0
34963b0,f0f0f0f0
34963b4,f0f05fff
34963b8,fffff0f0
34963bc,f0f0f0f0
34963c0,f0f0f0f0
34963c4,f0f05fff
34963c8,fffff0f0
34963cc,f0f0f0f0
34963d0,f0f0f0f0
34963d4,f0f05f5f
34963d8,fffffff0
34963dc,f0f0f0f0
34963e0,f0f0f0f0
34963e4,f0f05f5f
34963e8,fffffff0
34963ec,f0f0f0f0
34963f0,f0f0f0f0
34963f4,f0f05f5f
34963f8,fffffff0
34963fc,f0f0f0f0
3496400,f0f0f0f0
3496404,f0f05f5f
3496408,fffffff0
349640c,f0f0f0f0
3496410,f0f0f0f0
3496414,f0f0f05f
3496418,ffffffff
349641c,f0f0f0f0
3496420,f0f0f0f0
3496424,f0f0f05f
3496428,5fffffff
349642c,f0f0f0f0
3496430,f0f0f0f0
3496434,f0f0f0f0
3496438,5fffffff
349643c,f0f0f0f0
3496440,f0f0f0f0
3496444,f0f0f0f0
3496448,5fffffff
349644c,f0f0f0f0
3496450,f0f0f0f0
3496454,f0f0f0f0
3496458,f0fff0f0
349645c,f0f0f0f0
3496460,f0f0f0f0
3496464,f0f0f0f0
3496468,f0f0f0f0
349646c,f0f0f0f0
3496470,f0f0f0f0
3496474,f0f0f0f0
3496478,f0f0f0f0
349647c,f0f0f0f0
3496480,f0f0f0f0
3496484,f0f07fff
3496488,fff0f0f0
349648c,f0f0f0f0
3496490,f0f0f0f0
3496494,f0f07fff
3496498,fffff0f0
349649c,f0f0f0f0
34964a0,f0f0f0f0
34964a4,f0f07fff
34964a8,fffff0f0
34964ac,f0f0f0f0
34964b0,f0f0f0f0
34964b4,f0f07f7f
34964b8,fffff0f0
34964bc,f0f0f0f0
34964c0,f0f0f0f0
34964c4,f0f07f7f
34964c8,fffffff0
34964cc,f0f0f0f0
34964d0,f0f0f0f0
34964d4,f0f07f7f
34964d8,fffffff0
34964dc,f0f0f0f0
34964e0,f0f0f0f0
34964e4,f07f7f7f
34964e8,7ffffff0
34964ec,f0f0f0f0
34964f0,f0f0f0f0
34964f4,f06f7f7f
34964f8,7fffffff
34964fc,f0f0f0f0
3496500,f0f0f0f0
3496504,f06f6f7f
3496508,7fffffff
349650c,f0f0f0f0
3496510,f0f0f0f0
3496514,f0f06f7f
3496518,7fffffff
349651c,f0f0f0f0
3496520,f0f0f0f0
3496524,f0f0f0f0
3496528,7f7fffff
349652c,f0f0f0f0
3496530,f0f0f0f0
3496534,f0f0f0f0
3496538,f07fffff
349653c,fff0f0f0
3496540,f0f0f0f0
3496544,f0f0f0f0
3496548,f0f0ffff
349654c,f0f0f0f0
3496550,f0f0f0f0
3496554,f0f0f0f0
3496558,f0f0f0f0
349655c,f0f0f0f0
3496560,f0f0f0f0
3496564,f0f0f0f0
3496568,f0f0f0f0
349656c,f0f0f0f0
3496570,f0f0f0f0
3496574,f0f0f0f0
3496578,f0f0f0f0
349657c,f0f0f0f0
3496580,f0f0f0f0
3496584,f0f09fff
3496588,fff0f0f0
349658c,f0f0f0f0
3496590,f0f0f0f0
3496594,f0f09fff
3496598,fffff0f0
349659c,f0f0f0f0
34965a0,f0f0f0f0
34965a4,f0f09f9f
34965a8,fffff0f0
34965ac,f0f0f0f0
34965b0,f0f0f0f0
34965b4,f0f09f9f
34965b8,fffff0f0
34965bc,f0f0f0f0
34965c0,f0f0f0f0
34965c4,f09f9f9f
34965c8,9fffeff0
34965cc,f0f0f0f0
34965d0,f0f0f0f0
34965d4,f08f9f9f
34965d8,9fefeff0
34965dc,f0f0f0f0
34965e0,f0f0f0f0
34965e4,f08f8f9f
34965e8,9fefeff0
34965ec,f0f0f0f0
34965f0,f0f0f0f0
34965f4,f08f8f8f
34965f8,9f9fefef
34965fc,f0f0f0f0
3496600,f0f0f0f0
3496604,f08f8f8f
3496608,8f9fefef
349660c,f0f0f0f0
3496610,f0f0f0f0
3496614,f0f08f8f
3496618,8f8fefef
349661c,eff0f0f0
3496620,f0f0f0f0
3496624,f0f0f0f0
3496628,8f8f8fef
349662c,eff0f0f0
3496630,f0f0f0f0
3496634,f0f0f0f0
3496638,f08f8fef
349663c,eff0f0f0
3496640,f0f0f0f0
3496644,f0f0f0f0
3496648,f0f0f08f
349664c,f0f0f0f0
3496650,f0f0f0f0
3496654,f0f0f0f0
3496658,f0f0f0f0
349665c,f0f0f0f0
3496660,f0f0f0f0
3496664,f0f0f0f0
3496668,f0f0f0f0
349666c,f0f0f0f0
3496670,f0f0f0f0
3496674,f0f0f0f0
3496678,f0f0f0f0
349667c,f0f0f0f0
3496680,f0f0f0f0
3496684,f0f0f0ef
3496688,eff0f0f0
349668c,f0f0f0f0
3496690,f0f0f0f0
3496694,f0f0bfbf
3496698,eff0f0f0
349669c,f0f0f0f0
34966a0,f0f0f0f0
34966a4,f0f0bfbf
34966a8,dfdff0f0
34966ac,f0f0f0f0
34966b0,f0f0f0f0
34966b4,f0f0afbf
34966b8,bfdff0f0
34966bc,f0f0f0f0
34966c0,f0f0f0f0
34966c4,f0afafaf
34966c8,afdfdff0
34966cc,f0f0f0f0
34966d0,f0f0f0f0
34966d4,f0afafaf
34966d8,afafdff0
34966dc,f0f0f0f0
34966e0,f0f0f0f0
34966e4,f0afafaf
34966e8,afafdfdf
34966ec,f0f0f0f0
34966f0,f0f0f0f0
34966f4,9fafafaf
34966f8,afafdfdf
34966fc,f0f0f0f0
3496700,f0f0f0f0
3496704,9f9fafaf
3496708,afafafcf
349670c,f0f0f0f0
3496710,f0f0f0f0
3496714,f0f09f9f
3496718,afafafcf
349671c,cff0f0f0
3496720,f0f0f0f0
3496724,f0f0f0f0
3496728,9fafafaf
349672c,cff0f0f0
3496730,f0f0f0f0
3496734,f0f0f0f0
3496738,f0f0f0af
349673c,cff0f0f0
3496740,f0f0f0f0
3496744,f0f0f0f0
3496748,f0f0f0f0
349674c,f0f0f0f0
3496750,f0f0f0f0
3496754,f0f0f0f0
3496758,f0f0f0f0
349675c,f0f0f0f0
3496760,f0f0f0f0
3496764,f0f0f0f0
3496768,f0f0f0f0
349676c,f0f0f0f0
3496770,f0f0f0f0
3496774,f0f0f0f0
3496778,f0f0f0f0
349677c,f0f0f0f0
3496780,f0f0f0f0
3496784,f0f0f0cf
3496788,cff0f0f0
349678c,f0f0f0f0
3496790,f0f0f0f0
3496794,f0f0cfcf
3496798,cff0f0f0
349679c,f0f0f0f0
34967a0,f0f0f0f0
34967a4,f0f0cfcf
34967a8,cfbff0f0
34967ac,f0f0f0f0
34967b0,f0f0f0f0
34967b4,f0f0cfcf
34967b8,cfbff0f0
34967bc,f0f0f0f0
34967c0,f0f0f0f0
34967c4,f0bfbfbf
34967c8,cfcfbff0
34967cc,f0f0f0f0
34967d0,f0f0f0f0
34967d4,f0bfbfbf
34967d8,bfbfbff0
34967dc,f0f0f0f0
34967e0,f0f0f0f0
34967e4,bfbfbfbf
34967e8,bfbfbfbf
34967ec,f0f0f0f0
34967f0,f0f0f0f0
34967f4,bfbfbfbf
34967f8,bfbfbfbf
34967fc,f0f0f0f0
3496800,f0f0f0f0
3496804,afafbfbf
3496808,bfbfbfbf
349680c,f0f0f0f0
3496810,f0f0f0f0
3496814,f0afafaf
3496818,bfbfbfbf
349681c,aff0f0f0
3496820,f0f0f0f0
3496824,f0f0f0f0
3496828,f0afbfbf
349682c,bff0f0f0
3496830,f0f0f0f0
3496834,f0f0f0f0
3496838,f0f0f0f0
349683c,f0f0f0f0
3496840,f0f0f0f0
3496844,f0f0f0f0
3496848,f0f0f0f0
349684c,f0f0f0f0
3496850,f0f0f0f0
3496854,f0f0f0f0
3496858,f0f0f0f0
349685c,f0f0f0f0
3496860,f0f0f0f0
3496864,f0f0f0f0
3496868,f0f0f0f0
349686c,f0f0f0f0
3496870,f0f0f0f0
3496874,f0f0f0f0
3496878,f0f0f0f0
349687c,f0f0f0f0
3496880,f0f0f0f0
3496884,f0f0f0df
3496888,f0f0f0f0
349688c,f0f0f0f0
3496890,f0f0f0f0
3496894,f0f0f0df
3496898,dff0f0f0
349689c,f0f0f0f0
34968a0,f0f0f0f0
34968a4,f0f0cfdf
34968a8,dff0f0f0
34968ac,f0f0f0f0
34968b0,f0f0f0f0
34968b4,f0f0cfcf
34968b8,cfcff0f0
34968bc,f0f0f0f0
34968c0,f0f0f0f0
34968c4,f0cfcfcf
34968c8,cfcff0f0
34968cc,f0f0f0f0
34968d0,f0f0f0f0
34968d4,f0cfcfcf
34968d8,cfcfcff0
34968dc,f0f0f0f0
34968e0,f0f0f0f0
34968e4,cfcfcfcf
34968e8,cfcfcff0
34968ec,f0f0f0f0
34968f0,f0f0f0f0
34968f4,bfbfcfcf
34968f8,cfcfcfcf
34968fc,f0f0f0f0
3496900,f0f0f0f0
3496904,bfbfbfbf
3496908,bfbfbfbf
349690c,f0f0f0f0
3496910,f0f0f0bf
3496914,bfbfbfbf
3496918,bfbfbfbf
349691c,bff0f0f0
3496920,f0f0f0f0
3496924,f0f0f0f0
3496928,f0f0bfbf
349692c,bff0f0f0
3496930,f0f0f0f0
3496934,f0f0f0f0
3496938,f0f0f0f0
349693c,f0f0f0f0
3496940,f0f0f0f0
3496944,f0f0f0f0
3496948,f0f0f0f0
349694c,f0f0f0f0
3496950,f0f0f0f0
3496954,f0f0f0f0
3496958,f0f0f0f0
349695c,f0f0f0f0
3496960,f0f0f0f0
3496964,f0f0f0f0
3496968,f0f0f0f0
349696c,f0f0f0f0
3496970,f0f0f0f0
3496974,f0f0f0f0
3496978,f0f0f0f0
349697c,f0f0f0f0
3496980,f0f0f0f0
3496984,f0f0f0df
3496988,dff0f0f0
349698c,f0f0f0f0
3496990,f0f0f0f0
3496994,f0f0f0df
3496998,dff0f0f0
349699c,f0f0f0f0
34969a0,f0f0f0f0
34969a4,f0f0dfdf
34969a8,dfdff0f0
34969ac,f0f0f0f0
34969b0,f0f0f0f0
34969b4,f0f0dfdf
34969b8,dfdff0f0
34969bc,f0f0f0f0
34969c0,f0f0f0f0
34969c4,f0f0cfcf
34969c8,cfcff0f0
34969cc,f0f0f0f0
34969d0,f0f0f0f0
34969d4,f0cfcfcf
34969d8,cfcfcff0
34969dc,f0f0f0f0
34969e0,f0f0f0f0
34969e4,f0cfcfcf
34969e8,cfcfcff0
34969ec,f0f0f0f0
34969f0,f0f0f0f0
34969f4,cfcfcfcf
34969f8,cfcfcfcf
34969fc,f0f0f0f0
3496a00,f0f0f0f0
3496a04,cfcfcfcf
3496a08,cfcfcfcf
3496a0c,f0f0f0f0
3496a10,f0f0f0bf
3496a14,bfbfbfbf
3496a18,bfbfbfbf
3496a1c,bff0f0f0
3496a20,f0f0f0f0
3496a24,f0f0f0f0
3496a28,f0f0f0f0
3496a2c,f0f0f0f0
3496a30,f0f0f0f0
3496a34,f0f0f0f0
3496a38,f0f0f0f0
3496a3c,f0f0f0f0
3496a40,f0f0f0f0
3496a44,f0f0f0f0
3496a48,f0f0f0f0
3496a4c,f0f0f0f0
3496a50,f0f0f0f0
3496a54,f0f0f0f0
3496a58,f0f0f0f0
3496a5c,f0f0f0f0
3496a60,f0f0f0f0
3496a64,f0f0f0f0
3496a68,f0f0f0f0
3496a6c,f0f0f0f0
3496a70,94468b04
3496a74,83c283c0
3496a78,8b048b04
3496a7c,8b0483c2
3496a80,83c283c0
3496a84,83c0bdd2
3496a88,20aa9c86
3496a8c,7b7e7b7e
3496a90,7b7e7b7e
3496a94,7b7e7b7e
3496a98,7b7e837e
3496a9c,ad4effa2
3496aa0,9c8683c0
3496aa4,8bc28bc2
3496aa8,83c083c2
3496aac,83c283c0
3496ab0,94468b04
3496ab4,83c27a7e
3496ab8,82c282c0
3496abc,7a807a7e
3496ac0,7a7e7a3e
3496ac4,7a3eb44e
3496ac8,b44c9b86
3496acc,723c6afa
3496ad0,723c6afa
3496ad4,6afa6afa
3496ad8,7a3c7a3c
3496adc,8b449b88
3496ae0,7bc27a7e
3496ae4,82c07a80
3496ae8,82c07a3e
3496aec,82807a7e
3496af0,94468b04
3496af4,94868b46
3496af8,8b04723c
3496afc,72fc6afa
3496b00,6afc6afc
3496b04,6afc62ba
3496b08,41f24934
3496b0c,6afa62b8
3496b10,62b862b8
3496b14,6aba72ba
3496b18,6ab86aba
3496b1c,6afc72fc
3496b20,7a808380
3496b24,7a808380
3496b28,7a80723e
3496b2c,7a3e7b80
3496b30,83c282c0
3496b34,9bc851f2
3496b38,8b466afa
3496b3c,62ba62ba
3496b40,5a785a78
3496b44,62ba62b8
3496b48,5a785a76
3496b4c,5a765a76
3496b50,5a765a76
3496b54,5a786278
3496b58,6ab86aba
3496b5c,6afc72fc
3496b60,723e7b7e
3496b64,723e7b7e
3496b68,6afe723e
3496b6c,6afa733e
3496b70,9c868b02
3496b74,ac4e07e4
3496b78,7b8062b8
3496b7c,62b862b8
3496b80,5a7a62ba
3496b84,62ba62b8
3496b88,5a785a76
3496b8c,5a765a76
3496b90,5a765a78
3496b94,62b86ab8
3496b98,6ab86aba
3496b9c,6afc72fc
3496ba0,723e7b7e
3496ba4,723e7b7e
3496ba8,6afc723e
3496bac,6afa7b80
3496bb0,94468ac2
3496bb4,ac0ca44c
3496bb8,83c262b8
3496bbc,62fe18fa
3496bc0,18f828f8
3496bc4,18f818b8
3496bc8,10f80076
3496bcc,ff3608b6
3496bd0,28b818b6
3496bd4,8b60734
3496bd8,10b820f8
3496bdc,313a41be
3496be0,20fc00b8
3496be4,7610fa
3496be8,18ba183a
3496bec,18b8293a
3496bf0,94448bc4
3496bf4,723c6afa
3496bf8,6afa5afe
3496bfc,19c419c4
3496c00,19042104
3496c04,31042104
3496c08,11c411c4
3496c0c,84411c4
3496c10,29c43104
3496c14,21c419c4
3496c18,39463946
3496c1c,39863146
3496c20,31c40984
3496c24,14211c4
3496c28,11c411c4
3496c2c,2900393a
3496c30,94868b44
3496c34,7a406afa
3496c38,52beb676
3496c3c,c7fab634
3496c40,be76bff8
3496c44,b636b634
3496c48,b634be36
3496c4c,ae36a6f4
3496c50,b638c7b8
3496c54,bfb8bffa
3496c58,d83ac7fa
3496c5c,cf78cfb8
3496c60,c7bccfbc
3496c64,c7b8d03c
3496c68,d03cc7b6
3496c6c,18fa18ba
3496c70,94468302
3496c74,7a805a00
3496c78,19febff8
3496c7c,dffacff8
3496c80,c7fac7fa
3496c84,c7f8b634
3496c88,be78c7ba
3496c8c,c7b6ae36
3496c90,ae34c7ba
3496c94,cffad03c
3496c98,d83ccfb8
3496c9c,c7b8c7b8
3496ca0,cfbcc776
3496ca4,bf34cfb8
3496ca8,d03abe78
3496cac,193a0876
3496cb0,944682c2
3496cb4,7a805246
3496cb8,2a80c7ba
3496cbc,cfb8c778
3496cc0,c778b738
3496cc4,c776aef6
3496cc8,b636cfb8
3496ccc,d7b8c7b8
3496cd0,b6f6b776
3496cd4,c776bf78
3496cd8,bfb8cfb8
3496cdc,d7b8d7b8
3496ce0,cffcd03a
3496ce4,d03ad83c
3496ce8,c7bacfb6
3496cec,103c0834
3496cf0,944682c0
3496cf4,7a805b86
3496cf8,3ac2d7fa
3496cfc,cfbcbe76
3496d00,be36b776
3496d04,cf76cfbc
3496d08,c77ad7fc
3496d0c,e77e1002
3496d10,d7f8cfbc
3496d14,c7b6c7ba
3496d18,dffce87e
3496d1c,e8bedffc
3496d20,e07ce03c
3496d24,e03cd83c
3496d28,d83af8be
3496d2c,290018ba
3496d30,8b048b04
3496d34,83824a46
3496d38,3ac2e07c
3496d3c,e83ac7f8
3496d40,c7f8f03c
3496d44,bcf87c
3496d48,f83c00be
3496d4c,11403904
3496d50,f8fef03c
3496d54,e03cf03c
3496d58,f07cf07c
3496d5c,f87cf87c
3496d60,f07ce83a
3496d64,f83cef3c
3496d68,f87c0800
3496d6c,4100393a
3496d70,8b047a80
3496d74,7b7e4b84
3496d78,32c2ce7a
3496d7c,d83ac7bc
3496d80,d87cf07c
3496d84,f03ad83a
3496d88,bee87c
3496d8c,f0be0000
3496d90,d7fccfba
3496d94,cfbcc7ba
3496d98,e07cdffe
3496d9c,e8bef8fe
3496da0,f800e07c
3496da4,d83ae83a
3496da8,d83ad83a
3496dac,290018ba
3496db0,94447a3e
3496db4,723e5246
3496db8,3280d03a
3496dbc,c7b6b734
3496dc0,cf78cff8
3496dc4,be76be34
3496dc8,fed83a
3496dcc,cffcd7f8
3496dd0,c778b776
3496dd4,bf38b776
3496dd8,cffad7fa
3496ddc,f07c08fe
3496de0,bed7b8
3496de4,ae34cfbc
3496de8,c7babe76
3496dec,203c0876
3496df0,83c0723e
3496df4,72405a46
3496df8,2940af34
3496dfc,b6f49ef0
3496e00,9ef2a6b2
3496e04,9d729d72
3496e08,c776c776
3496e0c,bf38b736
3496e10,a6f4a6f4
3496e14,a732af34
3496e18,aeb4af74
3496e1c,cff8e87c
3496e20,d7faa6b2
3496e24,9d70a734
3496e28,b736b736
3496e2c,10fa0034
3496e30,6ab8ac0c
3496e34,72fc5246
3496e38,2140a6b2
3496e3c,a6f29ef0
3496e40,9d709d70
3496e44,8d709d70
3496e48,9d70a6b4
3496e4c,a5749d72
3496e50,9d709d70
3496e54,8d309672
3496e58,a6b2aeb4
3496e5c,a6b2aeb6
3496e60,aeb49d72
3496e64,9672a6b2
3496e68,af36af34
3496e6c,faf7b4
3496e70,5a34ac0c
3496e74,723e4a04
3496e78,2140c7ba
3496e7c,be78be74
3496e80,c678cff8
3496e84,be74c678
3496e88,c7f8cff8
3496e8c,cff8cff8
3496e90,cff8c7f8
3496e94,c7facff8
3496e98,e83ad83a
3496e9c,cffac7fa
3496ea0,d83ad83a
3496ea4,cfbacfbc
3496ea8,cfbac678
3496eac,2040213a
3496eb0,bd908b04
3496eb4,723e5246
3496eb8,2140e73a
3496ebc,df38dff8
3496ec0,cff8e738
3496ec4,e73ae73a
3496ec8,f8bef87c
3496ecc,ef7a00fc
3496ed0,200fe
3496ed4,180113e
3496ed8,113ef0fc
3496edc,ef7ef0bc
3496ee0,e77cef7c
3496ee4,f87cf83a
3496ee8,f03cf03c
3496eec,51c28382
3496ef0,83c27a3e
3496ef4,7a7e4a04
3496ef8,2a80e7fa
3496efc,e83ad7fa
3496f00,d03ad83a
3496f04,e07ce03c
3496f08,bee7fa
3496f0c,bf78d83a
3496f10,be0802
3496f14,10422982
3496f18,2182f800
3496f1c,be1000
3496f20,be1000
3496f24,29c01940
3496f28,1182
3496f2c,5a468b04
3496f30,83c28280
3496f34,7a3e6bc8
3496f38,5b861000
3496f3c,21821040
3496f40,18000982
3496f44,21c21182
3496f48,8fedf3e
3496f4c,cfb8e8be
3496f50,18002182
3496f54,31c431c2
3496f58,21c231c4
3496f5c,39043144
3496f60,31043904
3496f64,39443944
3496f68,314449c6
3496f6c,73089446
3496f70,83c08280
3496f74,72bc7308
3496f78,5b861842
3496f7c,18441040
3496f80,10fe0000
3496f84,218229c2
3496f88,2180f0be
3496f8c,d7f8e87c
3496f90,10401000
3496f94,21800942
3496f98,1401940
3496f9c,21822182
3496fa0,19421140
3496fa4,21821984
3496fa8,29044a06
3496fac,8b8a9306
3496fb0,83c07a3e
3496fb4,723c5b88
3496fb8,4a041000
3496fbc,f0bcdffc
3496fc0,f87cf87c
3496fc4,8be0800
3496fc8,19820982
3496fcc,c83ce07c
3496fd0,80000fe
3496fd4,fe00be
3496fd8,f0bef0be
3496fdc,f8bef0be
3496fe0,f0be08be
3496fe4,10fe00fe
3496fe8,10803ac6
3496fec,93ca8b04
3496ff0,83c07a7e
3496ff4,723c5246
3496ff8,52461842
3496ffc,10001140
3497000,8fe0800
3497004,8be08be
3497008,39044a44
349700c,198008fe
3497010,18401042
3497014,10001040
3497018,18821040
349701c,8421000
3497020,100010fe
3497024,11801080
3497028,21024206
349702c,93ca8b04
3497030,83807a3e
3497034,72bc6388
3497038,52461842
349703c,31c44144
3497040,29042084
3497044,188000be
3497048,21c23986
349704c,29042182
3497050,29c429c4
3497054,188221c4
3497058,310629c2
349705c,19821940
3497060,e664de62
3497064,c59eff64
3497068,206a30ec
349706c,30ec8b04
3497070,83c072fa
3497074,72fc63c8
3497078,4a4411c2
349707c,29084248
3497080,29021984
3497084,29c21980
3497088,1801040
349708c,10841040
3497090,18822182
3497094,8401882
3497098,18821842
349709c,f8001142
34970a0,59421874
34970a4,f326aba
34970a8,7a3e7a3e
34970ac,7a3e7a3e
34970b0,83806ab8
34970b4,72fc6bc8
34970b8,52460840
34970bc,8001000
34970c0,800f8be
34970c4,fe0800
34970c8,f8bef87c
34970cc,100000be
34970d0,1000183e
34970d4,10421882
34970d8,20842184
34970dc,94029c4
34970e0,61844038
34970e4,62be9302
34970e8,7a3e7a3e
34970ec,7a7e7a7e
34970f0,83c072ba
34970f4,6afc63c8
34970f8,4a04dffa
34970fc,bf76a736
3497100,bf76b776
3497104,b736bf76
3497108,bf36dfba
349710c,e7faf8fe
3497110,184000be
3497114,20002
3497118,98219c4
349711c,11c40842
3497120,41003038
3497124,c65ab4d0
3497128,7a7e723c
349712c,7a3e7a7e
3497130,7b3c72fc
3497134,62784a06
3497138,32c2bf38
